spatial-radial_div,spatial-radial_loy,spatial-radial_reg,weekly_div,weekly_loy,weekly_reg,hourly_div,hourly_loy,hourly_reg,spatial-grid_div,spatial-grid_loy,spatial-grid_reg,age,gender,marital,education,working,OS1Class,DaysClass1,Trouble
0.699042605,0.928571429,0.83500075,0.987965796,0.506024096,0.709764321,0.939876701,0.277108434,0.908970529,0.460652587,0.928571429,0.759469093,28,Male,Single,College,Private Sector Employee,1,0,0
0.597094843,1,0.715103032,0.953600656,0.6,0.830096178,0.957599298,0.466666667,0.85831901,0.741915853,0.928571429,0.646248042,38,Male,Married,College,Public Servant,0,1,0
0.830232849,0.892857143,0.977690507,0.990210308,0.5,0.862860494,0.811363369,0.625,0.957093768,0.528613514,0.928571429,0.953252685,24,Female,Single,College,Private Sector Employee,1,0,0
0.888207517,0.75,0.983749871,0.955999244,0.615384615,0.952730748,0.890310564,0.461538462,0.917506909,0.724400475,0.928571429,0.855756819,39,Male,Married,College,Private Sector Employee,1,0,0
NA,NA,NA,0.970448882,0.555555556,0.917445853,0.95127154,0.305555556,0.885885237,0.773424635,0.928571429,0.755836126,41,Male,Divorced,College,Private Sector Employee,0,0,0
0.617826686,0.857142857,0.711499909,0.912548755,0.652173913,0.720518532,0.903922498,0.52173913,0.93838459,0.544615039,0.928571429,0.557818515,55,Male,Married,High School,Private Sector Employee,1,0,0
0.863698337,0.928571429,0.949484325,0.985627975,0.5,0.835122512,0.961429106,0.325,0.843101775,0.544615039,0.928571429,0.845128227,22,Male,Single,High School,Private Sector Employee,0,0,1
0.904600016,0.928571429,0.948572302,0.976997377,0.549019608,0.986137869,0.888974758,0.470588235,0.958684865,0.805288622,0.928571429,0.557156398,39,Male,Married,Primary School,Private Sector Employee,1,0,0
0.805288622,0.928571429,0.853346392,0.93030104,0.684210526,0.771328908,0.923003861,0.578947368,0.697333745,0.714955585,0.928571429,0.636046852,25,Male,Married,High School,Private Sector Employee,1,0,0
0.795836389,0.928571429,0.847054224,0.908276148,0.689655172,0.778903945,0.913444864,0.482758621,0.627188595,0.862203909,0.928571429,0.681675298,25,Male,Single,High School,Private Sector Employee,1,1,1
0.805288622,0.928571429,0.949315116,0.988688435,0.5,0.790756569,0.951144131,0.352941176,0.777827556,0.714955585,0.928571429,0.856532605,49,Male,Married,Primary School,Private Sector Employee,0,0,0
0.8160869,0.892857143,0.98050634,0.887900889,0.704545455,0.940526993,0.893568308,0.5,0.972679486,0.54776497,0.928571429,0.921935835,37,Female,Married,College,Public Servant,1,0,0
0.676702055,0.964285714,0.968477682,0.945755864,0.62,0.963876709,0.92172169,0.38,0.864274774,0.632793491,0.928571429,0.889375432,47,Male,Married,Middle School,Self-Employed - Service,0,0,0
0.505982748,0.976190476,0.846378246,0.93959501,0.62295082,0.975196906,0.940399596,0.344262295,0.945374847,0.591267371,0.928571429,0.862118721,31,Male,Single,High School,Private Sector Employee,1,1,0
NA,NA,NA,0.977690231,0.625,0.969812597,0.915878118,0.541666667,0.832994963,0.741915853,0.928571429,0.472960545,33,Male,Married,College,Public Servant,1,1,0
0.899736655,0.714285714,0.80342671,0.972698379,0.575,0.847487366,0.942583098,0.4,0.889586649,0.619646274,0.928571429,0.779195787,36,Male,Married,Primary School,Other Income,1,0,0
0.789106645,0.857142857,0.885623547,0.942197522,0.606060606,0.821837431,0.947234016,0.363636364,0.751103901,0.862203909,0.928571429,0.767656661,32,Male,Married,Primary School,Private Sector Employee,0,0,0
NA,NA,NA,0.937351516,0.583333333,0.764304711,0.890523781,0.5,0.912681963,0.844695873,0.928571429,0.871538914,47,Female,Married,Primary School,Public Servant,1,1,0
0.939738754,0.785714286,0.31844762,0.979192202,0.529411765,0.66691874,0.96466001,0.411764706,0.583304862,0.894225229,0.928571429,0.36567327,32,Male,Married,College,Public Servant,0,0,0
0.795836389,0.928571429,0.882165742,0.899020738,0.75,0.978842515,0.94428359,0.5,0.956460147,0.544615039,0.928571429,0.773067239,29,Female,Married,High School,Private Sector Employee,0,0,1
0.805474476,0.857142857,0.837643076,0.940902075,0.65,0.830325395,0.958534811,0.45,0.846635045,0.714955585,0.928571429,0.899251076,48,Male,Married,Primary School,Private Sector Employee,0,0,0
0.863927576,0.857142857,0.860493965,0.930329383,0.617647059,0.969575732,0.817220255,0.735294118,0.917759506,0.795836389,0.928571429,0.555033052,28,Female,Married,College,Private Sector Employee,0,0,0
0.812040681,1,0.88543579,0.93323078,0.625,0.876250149,0.892342833,0.708333333,0.862723836,0.714955585,0.928571429,0.908952682,49,Male,Married,High School,Private Sector Employee,0,0,0
0.789106645,0.857142857,0.832734345,0.864019727,0.8125,0.894177307,0.926879687,0.625,0.897599853,0.714955585,0.928571429,0.856532605,25,Male,Single,College,Private Sector Employee,0,1,0
0.700576755,0.857142857,0.89284613,0.953934142,0.571428571,0.872444904,0.956030501,0.428571429,0.77187646,0.544615039,0.928571429,0.61160099,24,Male,Single,High School,Private Sector Employee,0,0,1
NA,NA,NA,0.922029936,0.636363636,0.896928729,0.972709271,0.409090909,0.896425383,0.805288622,0.928571429,0.8144772,33,Female,Single,College,Private Sector Employee,0,1,0
0.827409557,0.857142857,0.880274316,0.888858327,0.85,0.987110545,0.929498125,0.55,0.681740024,0.894225229,0.928571429,0.572509244,25,Female,Married,College,Private Sector Employee,0,0,1
0.86991553,1,0.932317098,0.883120861,0.695652174,0.972960449,0.946211286,0.434782609,0.930309727,0.844695873,0.928571429,0.647150973,34,Male,Single,High School,Public Servant,0,1,0
0.740913364,0.928571429,0.878167696,0.985454579,0.530434783,0.78874815,0.903091444,0.373913043,0.920329577,0.419123655,0.928571429,0.924117363,50,Male,Married,Middle School,Retiree & Non-Employed,1,0,0
0.463436782,1,0.672300709,0.921468041,0.588235294,0.703590282,0.845833931,0.764705882,0.801089846,0.795836389,0.928571429,0.664324376,38,Male,Single,High School,Private Sector Employee,0,1,0
0.863396716,0.839285714,0.899547782,0.977283687,0.564285714,0.937876318,0.907453561,0.364285714,0.919549802,0.61749299,0.928571429,0.782116781,34,Female,Single,College,Private Sector Employee,1,0,0
0.827409557,0.857142857,0.933690397,0.976445439,0.5625,0.866922307,0.954252267,0.40625,0.814342945,0.645845999,0.928571429,0.838510858,35,Male,Married,High School,Private Sector Employee,1,0,0
0.89022201,0.857142857,0.978105508,0.855140522,0.703703704,0.91184555,0.94100363,0.444444444,0.925426319,0.787208714,0.928571429,0.842188466,30,Male,Single,High School,Private Sector Employee,1,1,0
0.939738754,0.785714286,0.947816362,0.942680715,0.6,0.805413521,0.926077474,0.5,0.90696647,0.645845999,0.928571429,0.784214683,33,Male,Married,High School,Private Sector Employee,0,0,0
0.979595212,0.785714286,0.94939272,0.932778876,0.666666667,0.905583825,0.930812036,0.433333333,0.881990796,0.904600016,0.928571429,0.646252153,40,Male,Married,Primary School,Private Sector Employee,0,0,0
0.864434173,0.821428571,0.911408709,0.91955613,0.653061224,0.937441141,0.915339384,0.448979592,0.984998563,0.488257317,0.928571429,0.911812121,26,Male,Single,High School,Public Servant,0,0,1
NA,NA,NA,0.954372303,0.619047619,0.909849508,0.939491674,0.476190476,0.745616752,0.714955585,0.928571429,0.655589271,31,Male,Married,High School,Public Servant,0,0,0
0.760820318,0.928571429,0.877728624,0.835234251,0.85,0.887827884,0.902898323,0.65,0.923429757,0.760820318,0.928571429,0.783906684,37,Male,Single,College,Private Sector Employee,1,0,0
0.875760934,0.785714286,0.933424324,0.920235929,0.727272727,0.90448101,0.874259449,0.681818182,0.971052209,0.544615039,0.928571429,0.899548492,44,Female,Single,High School,Private Sector Employee,0,0,0
0.565867642,1,0.864227846,0.988897601,0.503816794,0.802247566,0.919339767,0.27480916,0.965403305,0.432732208,0.92920354,0.848856408,29,Male,Single,College,Private Sector Employee,1,0,0
0.668466605,0.873239437,0.880547293,0.967673029,0.593406593,0.979960589,0.920651429,0.362637363,0.960394769,0.375277908,0.929577465,0.972560588,35,Male,Married,College,Private Sector Employee,1,1,0
0.542229353,0.906976744,0.970996804,0.995316188,0.481132075,0.868698638,0.898800033,0.358490566,0.887725654,0.542104092,0.930232558,0.85788251,49,Male,Married,College,Private Sector Employee,0,0,0
0.518569732,1,0.909966803,0.951596373,0.58,0.843357016,0.898945907,0.46,0.853325164,0.539042887,0.930232558,0.870805851,29,Male,Married,College,Public Servant,0,0,0
0.270746053,1,0.952946277,0.947476492,0.622641509,0.954801881,0.938446196,0.358490566,0.977746325,0.482917356,0.930232558,0.904913132,42,Female,Married,Primary School,Public Servant,1,0,0
0.775041763,0.860465116,0.910946239,0.97675177,0.566666667,0.980423093,0.936880635,0.388888889,0.942206305,0.566894423,0.930232558,0.7126472,37,Female,Married,College,Private Sector Employee,0,0,0
0.666614815,0.888888889,0.939532007,0.983371421,0.525,0.940311974,0.803878731,0.6125,0.913747435,0.559713045,0.930555556,0.749918264,56,Male,Married,Primary School,Public Servant,0,0,0
0,1,1,0.957210217,0.574074074,0.876526656,0.949502632,0.37037037,0.837512365,0.581161006,0.931034483,0.761402965,33,Female,Single,College,Public Servant,1,0,0
0.84929454,0.827586207,0.838076173,0.950712337,0.607142857,0.955815594,0.952299292,0.303571429,0.742957427,0.661740917,0.931034483,0.73950934,27,Male,Single,College,Private Sector Employee,1,0,0
0.537315737,0.965517241,0.671925475,0.809609855,0.833333333,0.847540411,0.92549268,0.666666667,0.750845353,0.686307723,0.931034483,0.623042728,63,Female,Married,College,Private Sector Employee,0,0,0
0.910196595,0.931034483,0.981111697,0.972240023,0.574468085,0.948670454,0.940461667,0.382978723,0.896453981,0.61910497,0.931034483,0.831341134,45,Female,Married,College,Public Servant,1,0,0
0.778402859,0.896551724,0.856739414,0.953759262,0.58974359,0.916899468,0.946158364,0.384615385,0.937836053,0.661740917,0.931034483,0.600137142,38,Female,Married,College,Public Servant,0,1,0
NA,NA,NA,0.945212681,0.615384615,0.781414538,0.941981106,0.384615385,0.933701147,0.428335294,0.931034483,0.982591614,42,Male,Married,High School,Public Servant,0,0,0
0.707407749,0.862068966,0.820894053,0.835206167,0.720930233,0.912287564,0.896221451,0.488372093,0.945290493,0.606411105,0.931034483,0.660466638,46,Female,Divorced,College,Non-Employed,1,1,0
0.976518118,0.712643678,0.998063253,0.994223183,0.488372093,0.938227057,0.926041309,0.372093023,0.942852289,0.546005073,0.931034483,0.796665318,37,Male,Married,High School,Private Sector Employee,1,0,0
0.738734722,0.862068966,0.889015358,0.914911895,0.659340659,0.89463099,0.866343529,0.472527473,0.909767511,0.454344809,0.931034483,0.944197122,44,Female,Married,College,Private Sector Employee,1,0,0
NA,NA,NA,0.988182827,0.521126761,0.877535229,0.861929812,0.535211268,0.803438633,0.428335294,0.931034483,0.693220465,46,Male,Married,High School,Public Servant,0,0,0
0.826648949,0.793103448,0.898135439,0.960331584,0.574074074,0.934273208,0.893251132,0.481481481,0.941843041,0.854421579,0.931034483,0.807684813,62,Female,Divorced,High School,Retiree & Non-Employed,1,1,0
0.71831324,0.965517241,0.859426415,0.94846582,0.625,0.945287696,0.891245688,0.464285714,0.828820944,0.578192367,0.931034483,0.760603231,45,Female,Married,College,Private Sector Employee,1,0,0
0.592371777,0.896551724,0.983655455,0.998064791,0.45,0.916842172,0.939928963,0.416666667,0.894404158,0.428335294,0.931034483,0.907523633,49,Male,Married,High School,Public Servant,1,0,0
0.85640724,0.724137931,0.896830898,0.977019576,0.53030303,0.965589513,0.904507148,0.393939394,0.867426431,0.578192367,0.931034483,0.791310693,41,Male,Married,College,Public Servant,0,0,0
0.735167122,0.965517241,0.863519134,0.916258805,0.634146341,0.922942133,0.93992618,0.414634146,0.961666218,0.636588301,0.931034483,0.762672724,38,Male,Married,High School,Private Sector Employee,0,0,0
0.549976081,0.931034483,0.608062548,0.922293869,0.625,0.961317413,0.931993605,0.375,0.907028689,0.516425052,0.931034483,0.631590529,49,Female,Single,College,Public Servant,1,1,0
0.82379247,0.909090909,0.929401086,0.972034618,0.541666667,0.997194607,0.915830047,0.395833333,0.887158798,0.708189596,0.931818182,0.654365289,35,Female,Single,High School,Non-Employed,1,0,1
0.436949929,0.980582524,0.972920613,0.962890543,0.569536424,0.873843749,0.942303129,0.331125828,0.922861225,0.72457432,0.932038835,0.696803242,30,Female,Married,Middle School,Private Sector Employee,1,0,0
0.694199021,0.898305085,0.867282846,0.980444898,0.533333333,0.932969973,0.837621599,0.491666667,0.931712239,0.789623653,0.93220339,0.60753006,26,Male,Single,College,Public Servant,1,0,0
0.669199642,0.86440678,0.781316321,0.974247789,0.626373626,0.904896738,0.933166493,0.406593407,0.839423948,0.718342745,0.93220339,0.771545225,37,Male,Single,High School,Private Sector Employee,1,0,0
0.673611206,0.847457627,0.954173845,0.993080182,0.495238095,0.980163651,0.901108717,0.371428571,0.960319731,0.377008374,0.93220339,0.94168407,60,Male,Married,College,Retiree & Non-Employed,0,0,0
0.783580704,1,0.942446587,0.938773787,0.642857143,0.92127719,0.950530678,0.5,0.979466265,0.777304881,0.933333333,0.868156736,29,Male,Single,High School,Private Sector Employee,1,0,0
0.846536219,0.866666667,0.91695632,0.908063094,0.666666667,0.876737198,0.940002482,0.6,0.948386983,0.781403316,0.933333333,0.678162295,38,Male,Married,High School,Private Sector Employee,1,0,0
0.792019865,0.866666667,0.953152354,0.988072502,0.515151515,0.951543677,0.933837834,0.343434343,0.983924393,0.565941435,0.933333333,0.754589217,35,Male,Single,College,Public Servant,1,0,0
0.901897236,1,0.98840444,0.911586777,0.724137931,0.946333239,0.911001085,0.517241379,0.92830848,0.781403316,0.933333333,0.788044023,32,Male,Married,High School,Private Sector Employee,1,0,0
0.748631679,0.866666667,0.462307166,0.94095839,0.611111111,0.7245475,0.924043437,0.666666667,0.764262703,0.7128026,0.933333333,0.493772783,31,Male,Single,High School,Private Sector Employee,1,0,0
0.803114014,1,0.916910836,0.866201315,0.722222222,0.799847721,0.911081017,0.666666667,0.866425371,0.766457282,0.933333333,0.554393851,53,Male,Married,High School,Retiree & Private Sector Employee,0,1,0
0.883025858,0.8,0.849753973,0.956066246,0.571428571,0.962942603,0.953662015,0.523809524,0.804635598,0.735801131,0.933333333,0.771509926,24,Male,Single,High School,Private Sector Employee,0,0,0
NA,NA,NA,0.925989518,0.6,0.716789505,0.94674131,0.533333333,0.670016744,0.781403316,0.933333333,0.788044023,35,Male,Married,High School,Private Sector Employee,1,0,0
0.546034159,0.9,0.607474012,0.984674519,0.508474576,0.853661866,0.921047219,0.457627119,0.816110896,0.358829447,0.933333333,0.74192732,43,Female,Single,High School,Non-Employed,1,1,0
0.883025858,0.8,0.923370813,0.873280566,0.714285714,0.886351335,0.917052093,0.523809524,0.835281289,0.618320371,0.933333333,0.827769004,31,Male,Single,Primary School,Private Sector Employee,1,0,0
0.785413906,0.8,0.818458278,0.897163337,0.694915254,0.876444991,0.933000281,0.423728814,0.952500457,0.716681759,0.933333333,0.491041658,53,Male,Married,Master,Private Sector Employee,0,1,0
0.898395816,0.866666667,0.899796048,0.950727164,0.666666667,0.863702734,0.948186026,0.523809524,0.961180983,0.777304881,0.933333333,0.671085785,48,Female,Divorced,College,Private Sector Employee,1,0,0
0.850969283,0.8,0.919957112,0.904966573,0.692307692,0.979194673,0.902749134,0.415384615,0.916386856,0.561303949,0.933333333,0.681153391,50,Female,Single,College,Self-Employed - Service,1,0,0
NA,NA,NA,0.964733317,0.548076923,0.918695886,0.912291883,0.394230769,0.90632676,0.320530487,0.933333333,0.874462976,42,Male,Married,College,Public Servant,0,0,0
0.844741134,0.933333333,0.931973459,0.932941569,0.648148148,0.986510804,0.937707098,0.407407407,0.863564652,0.796026905,0.933333333,0.632270987,29,Male,Married,High School,Private Sector Employee,0,1,0
0.867008961,0.8,0.370832082,0.917457542,0.791666667,0.334743989,0.951740521,0.416666667,0.210668702,0.618320371,0.933333333,0.560247498,25,Male,Single,College,Private Sector Employee,0,0,0
0.687639683,0.933333333,0.511485528,0.905650094,0.666666667,0.755037742,0.934815099,0.5,0.646351809,0.766457282,0.933333333,0.651919565,52,Male,Married,High School,Private Sector Employee,1,1,0
0.791979992,0.866666667,0.833984003,0.892542378,0.764705882,0.931571122,0.916313349,0.647058824,0.845740672,0.519460298,0.933333333,0.629673492,37,Female,Married,High School,Housewife,0,0,0
NA,NA,NA,0.948880121,0.6875,0.936137198,0.914658066,0.5625,0.959974015,0.618320371,0.933333333,0.782187475,23,Male,Single,High School,Private Sector Employee,0,0,0
0.592440794,0.986666667,0.714261151,0.976789316,0.537634409,0.929773967,0.874517638,0.47311828,0.947584686,0.306456029,0.933333333,0.926159124,42,Female,Divorced,College,Public Servant,1,0,0
0.811976794,0.8,0.894650103,0.910928905,0.677419355,0.972064342,0.958267727,0.35483871,0.870137321,0.519460298,0.933333333,0.660522093,36,Male,Married,High School,Private Sector Employee,0,1,0
NA,NA,NA,0.902607376,0.75,0.81179661,0.831820615,0.65,0.73958955,0.777304881,0.933333333,0.868156736,44,Male,Married,High School,Private Sector Employee,1,0,0
0.748631679,0.866666667,0.904229172,0.963374769,0.588235294,0.797089417,0.923967457,0.588235294,0.92625353,0.7128026,0.933333333,0.803756789,36,Male,Married,High School,Private Sector Employee,1,1,0
0.664357406,1,0.530228373,0.903734845,0.7,0.888200173,0.857264047,0.566666667,0.69096262,0.618320371,0.933333333,0.560247498,35,Male,Married,High School,Private Sector Employee,1,0,0
0.987781244,1,0.991360035,0.854247051,0.789473684,0.377882908,0.955801741,0.421052632,0.869662655,0.777304881,0.933333333,0.786704946,38,Female,Divorced,High School,Private Sector Employee,0,0,1
0.353359335,1,0.750137218,0.54776497,0.928571429,0.907886286,0.881514883,0.607142857,0.93133059,0.735801131,0.933333333,0.641127585,37,Female,Married,College,Private Sector Employee,1,1,0
0.776799954,0.866666667,0.905423877,0.934344171,0.615384615,0.837191721,0.892262185,0.564102564,0.945255176,0.573498423,0.933333333,0.705693894,27,Female,Married,College,Private Sector Employee,0,1,0
0.914736649,0.866666667,0.972385722,0.945814348,0.60952381,0.971466714,0.890951043,0.40952381,0.922781978,0.68532223,0.933333333,0.854898574,42,Male,Married,High School,Public Servant,1,0,0
0.353359335,1,0.750137218,0.979109462,0.549019608,0.938123864,0.873554924,0.509803922,0.932438935,0.642686511,0.933333333,0.92909931,32,Male,Single,College,Public Servant,0,0,0
0.902494548,0.733333333,0.334564984,0.950180011,0.607142857,0.803277501,0.959775683,0.392857143,0.835767814,0.7128026,0.933333333,0.493772783,26,Female,Single,College,Public Servant,0,0,0
0.791979992,0.866666667,0.894438762,0.91048488,0.681818182,0.951971734,0.980771107,0.318181818,0.839155186,0.781403316,0.933333333,0.757002994,35,Female,Single,High School,Private Sector Employee,1,1,0
0.873232899,0.933333333,0.930010417,0.892542378,0.764705882,0.761065646,0.883808791,0.529411765,0.885500406,0.873232899,0.933333333,0.68925057,24,Male,Single,College,Private Sector Employee,0,1,0
0.939709144,0.733333333,0.811378942,0.935375745,0.648148148,0.832535555,0.89729569,0.407407407,0.883086569,0.873232899,0.933333333,0.68925057,46,Male,Married,College,Public Servant,1,0,1
0.803114014,1,0.916910836,0.921555983,0.666666667,0.892658835,0.94100363,0.444444444,0.92838124,0.836452798,0.933333333,0.687860714,23,Male,Single,High School,Private Sector Employee,0,0,0
0.783580704,1,0.942446587,0.883574334,0.782608696,0.980906061,0.853342979,0.739130435,0.928837672,0.7128026,0.933333333,0.740898572,41,Female,Single,College,Private Sector Employee,0,0,0
0.898395816,0.866666667,0.90465922,0.90494971,0.736842105,0.947885008,0.957227186,0.421052632,0.825673871,0.777304881,0.933333333,0.647279293,36,Male,Married,High School,Private Sector Employee,1,1,0
0.892751847,0.8,0.83952856,0.926898889,0.705882353,0.790696232,0.863743881,0.764705882,0.8201767,0.852793631,0.933333333,0.676389514,36,Male,Married,College,Public Servant,0,0,0
0.671398281,0.866666667,0.515978601,0.910527495,0.677419355,0.76920942,0.935885279,0.419354839,0.864457808,0.781403316,0.933333333,0.445457131,37,Male,Married,Master,Public Servant,1,1,0
0.836640742,1,0.408405658,0.935781929,0.705882353,0.787127795,0.945624794,0.411764706,0.58228154,0.903119464,0.933333333,0.6860226,27,Male,Single,High School,Private Sector Employee,0,0,0
0.660096286,0.9,0.968110107,0.966169918,0.575342466,0.900239846,0.922742218,0.397260274,0.876752247,0.455652643,0.933333333,0.921035465,37,Male,Married,High School,Private Sector Employee,1,0,0
0.925633917,0.8,0.968574877,0.933798406,0.722222222,0.904180735,0.965510836,0.388888889,0.870731686,0.687639683,0.933333333,0.750687574,35,Male,Married,High School,Private Sector Employee,0,1,0
0.503258335,1,0.854487263,0.915470766,0.677419355,0.940163449,0.960295559,0.370967742,0.832157008,0.369291893,0.933333333,0.948255218,43,Male,Married,Primary School,Self-Employed - Manufacture,1,1,0
0.618320371,0.933333333,0.560247498,0.952662183,0.565217391,0.690745424,0.961858811,0.434782609,0.599422011,0.519460298,0.933333333,0.629673492,27,Male,Single,High School,Private Sector Employee,0,0,0
0.799578922,0.866666667,0.829784862,0.932003977,0.851851852,0.892578341,0.908105072,0.481481481,0.867582861,0.7128026,0.933333333,0.493772783,26,Female,Single,College,Private Sector Employee,0,1,0
0.860981619,0.8,0.827770342,0.949874837,0.615384615,0.929456833,0.920652381,0.435897436,0.800889405,0.766457282,0.933333333,0.651919565,29,Male,Married,College,Private Sector Employee,1,0,0
0.707911946,0.9,0.972472542,0.973113939,0.56097561,0.917837595,0.95527048,0.341463415,0.871343548,0.388275305,0.933333333,0.950461158,62,Male,Married,Primary School,Retiree & Non-Employed,1,0,0
0.618320371,0.933333333,0.560247498,0.943604587,0.637931034,0.931269775,0.927075805,0.448275862,0.931854909,0.618320371,0.933333333,0.560247498,39,Male,Married,High School,Public Servant,0,0,0
0.883037441,1,0.955199702,0.950849544,0.583333333,0.78690073,0.935541112,0.5,0.908832612,0.618320371,0.933333333,0.716189861,30,Male,Single,High School,Public Servant,0,0,0
0.826773041,0.9,0.878024884,0.931230716,0.685714286,0.94094487,0.912663183,0.514285714,0.926239631,0.358829447,0.933333333,0.783664865,50,Female,Married,College,Private Sector Employee,1,0,0
0.823221183,0.833333333,0.90501052,0.987072069,0.511627907,0.91293163,0.929914572,0.395348837,0.942527608,0.476150517,0.933333333,0.92606705,64,Male,Married,College,Private Sector Employee,0,0,0
0.906827075,0.8,0.961719379,0.919982914,0.666666667,0.970445459,0.927159524,0.424242424,0.841865785,0.687639683,0.933333333,0.733018352,35,Female,Married,High School,Non-Employed,0,0,0
0.353359335,1,0.79022752,0.909720633,0.705882353,0.909375878,0.951824044,0.470588235,0.960087755,0.735801131,0.933333333,0.807626496,54,Male,Married,Middle School,Private Sector Employee,0,0,0
0.996791632,1,0.944495089,0.836812524,0.75,0.895332926,0.918149122,0.5,0.877901552,0.903119464,0.933333333,0.811133072,61,Male,Married,Primary School,Private Sector Employee,0,0,0
NA,NA,NA,0.914161884,0.72,0.841631977,0.914333491,0.52,0.913864646,0.777304881,0.933333333,0.628862416,40,Male,Married,Primary School,Private Sector Employee,1,1,0
0.743622462,1,0.982824689,0.905391195,0.659090909,0.869898072,0.954266396,0.431818182,0.907131583,0.890825285,0.933333333,0.69303439,59,Male,Married,High School,Private Sector Employee,0,0,0
0.571361948,1,0.595986092,0.911430249,0.666666667,0.959721596,0.926019192,0.466666667,0.936264554,0.852793631,0.933333333,0.676389514,43,Female,Married,High School,Private Sector Employee,1,0,0
0.890968532,0.933333333,0.932023694,0.959345907,0.666666667,0.763597629,0.966405385,0.393939394,0.748220331,0.7128026,0.933333333,0.740898572,38,Male,Married,High School,Private Sector Employee,1,0,0
0.783580704,1,0.846968448,0.974976282,0.533333333,0.905604227,0.942010745,0.433333333,0.970265216,0.873232899,0.933333333,0.68074487,33,Male,Single,High School,Private Sector Employee,1,0,1
0.87107769,0.866666667,0.891716993,0.907720437,0.742857143,0.956359804,0.967268561,0.342857143,0.800494849,0.903119464,0.933333333,0.692062898,42,Female,Married,Primary School,Private Sector Employee,1,0,0
0.799578922,0.866666667,0.858322683,0.91844867,0.695652174,0.896582483,0.932057074,0.369565217,0.818650577,0.687639683,0.933333333,0.511485528,24,Male,Single,High School,Private Sector Employee,1,1,0
0.653956711,0.836065574,0.907487962,0.952104923,0.588235294,0.937545271,0.919192542,0.450980392,0.934076897,0.503272518,0.93442623,0.904176252,44,Male,Married,High School,Private Sector Employee,0,0,0
NA,NA,NA,0.985781413,0.526946108,0.974387699,0.847011833,0.479041916,0.935140309,0.562433383,0.934579439,0.755104628,55,Male,Married,College,Public Servant,1,0,0
0.783737768,0.891304348,0.935611015,0.950982694,0.606741573,0.914142355,0.89127185,0.505617978,0.940186204,0.78213046,0.934782609,0.677342888,27,Male,Single,College,Private Sector Employee,1,0,0
0.50278574,0.913043478,0.899992266,0.872018664,0.688311688,0.93925345,0.895571242,0.441558442,0.91558706,0.457133109,0.934782609,0.952679522,48,Male,Married,College,Public Servant,1,0,0
0.190223383,1,0.865491756,0.869288147,0.753846154,0.910263226,0.908880418,0.476923077,0.986631045,0.626381263,0.934782609,0.829858189,43,Male,Married,Middle School,Self-Employed - Manufacture,1,0,0
0.100000943,1,0.929288655,0.971089441,0.564885496,0.973977515,0.913215632,0.450381679,0.976008683,0.373871377,0.935064935,0.828822123,46,Male,Married,College,Private Sector Employee,0,0,0
0.664515101,0.870967742,0.857427839,0.934341398,0.6,0.980507194,0.932562006,0.42,0.898445086,0.549295449,0.935483871,0.843674197,66,Female,Married,College,Retiree & Non-Employed,0,0,0
0.847723599,0.774193548,0.839865504,0.941785158,0.612903226,0.858287675,0.912704689,0.47311828,0.965027691,0.526933049,0.935483871,0.62461968,39,Male,Single,High School,Self-Employed - Service,1,0,0
0.869499393,0.838709677,0.873652373,0.950841616,0.62295082,0.794045848,0.959302033,0.327868852,0.736705729,0.656737137,0.935483871,0.630170536,46,Female,Married,Middle School,Private Sector Employee,1,0,0
0.760899562,0.806451613,0.917068842,0.815957941,0.794520548,0.903449547,0.905051573,0.438356164,0.895331829,0.556106043,0.935483871,0.879042177,44,Female,Divorced,High School,Housewife,1,0,0
0.416072438,1,0.938350261,0.882360432,0.6875,0.90690621,0.9151402,0.416666667,0.896826588,0.511061617,0.935483871,0.951447284,43,Female,Single,High School,Private Sector Employee,1,0,1
0.540983639,0.967741935,0.93608692,0.961044566,0.58,0.983717797,0.94844658,0.34,0.957356599,0.454694325,0.935483871,0.855897118,63,Male,Married,High School,Retiree & Non-Employed,1,0,0
0.646855846,0.935483871,0.540334461,0.932319561,0.633333333,0.660503556,0.899128027,0.411111111,0.658527012,0.651169207,0.935483871,0.537299413,41,Male,Married,Master,Private Sector Employee,0,1,0
0.703685931,0.914893617,0.926662266,0.988004024,0.509259259,0.876874549,0.927425065,0.37962963,0.926923839,0.729323574,0.936170213,0.849876274,50,Female,Married,College,Public Servant,1,0,0
0.773291775,0.829787234,0.926726882,0.951055604,0.564516129,0.838515464,0.938731703,0.338709677,0.901180814,0.541975804,0.936170213,0.818695252,25,Female,Single,High School,Private Sector Employee,1,0,0
0.959210152,0.75,0.974607289,0.924009863,0.621621622,0.968120964,0.944123139,0.378378378,0.964492274,0.593139062,0.9375,0.816740351,41,Male,Married,Middle School,Private Sector Employee,0,0,0
0.841033594,0.8125,0.844021517,0.87671308,0.789473684,0.929010016,0.902330742,0.631578947,0.91426122,0.824698735,0.9375,0.839842492,51,Male,Married,College,Private Sector Employee,0,1,0
0.90996175,0.75,0.821356004,0.903158125,0.696969697,0.784030756,0.933167732,0.424242424,0.733573283,0.874499612,0.9375,0.686491512,33,Male,Single,High School,Private Sector Employee,1,0,1
0.772039907,0.8375,0.945343408,0.952671235,0.54954955,0.916980757,0.765672883,0.612612613,0.893984721,0.627538192,0.9375,0.707293136,44,Female,Married,College,Private Sector Employee,1,1,0
